"YEAR","DISTCOUNTY","TOTEXP.COUNTY","TOTREV.COUNTY","TCHR.SAL.COUNTY","TCHR.NUM.COUNTY","PUPIL.NUM.COUNTY","EXP.PER.PUPIL.COUNTY","REV.PER.PUPIL.COUNTY","TCHR_SA.PER.PUPIL.COUNTY","TCHR_SAL.AVG.COUNTY","PUPIL.PER.TCHR.COUNTY","subregion"
2006,"BRANCH",56336901.9512177,54395322.7014025,18485590.3946399,312.7,6288,8959.43097188577,8650.65564589735,2939.82035538166,59116.0549876555,20.108730412536,"BRANCH"
2006,"CALHOUN",250704516.027023,247753180.851265,65480751.1388189,1226.41,24407.85,10271.470695986,10150.553238047,2682.77423610924,53392.2188654846,19.9018680539135,"CALHOUN"
2006,"CASS",67884635.6886622,66511083.0797191,18444492.959161,339.69,7632.85,8893.74685584837,8713.79407164022,2416.46212871483,54298.0157177456,22.4700462186111,"CASS"
2006,"CHARLEVOIX",45968439.0566622,44918250.5799216,13293739.8659366,233.36,4466.12,10292.7012835889,10057.555681424,2976.57471495093,56966.6603785423,19.1383270483373,"CHARLEVOIX"
2006,"CHEBOYGAN",37296520.0384994,36347167.4174013,10679887.947209,188.45,3835.31,9724.51250055391,9476.98293420905,2784.62182905919,56672.2629196551,20.3518705226851,"CHEBOYGAN"
2006,"CHIPPEWA",63042896.68587,60813420.366639,15268437.775761,297.98,5472.53,11519.8814233764,11112.4873443616,2790.01444958018,51239.8072882777,18.3654272098799,"CHIPPEWA"
2006,"CLARE",48221031.215513,46541034.5167993,13519716.4103869,230.85,5120.88,9416.55168945826,9088.48372092282,2640.11584149343,58564.9400493258,22.1827160493827,"CLARE"
2006,"CLINTON",90924248.0144668,90001865.3407622,29255377.3775789,466.35,10329.93,8802.01976339305,8712.72751516827,2832.09831795364,62732.662973258,22.1505950466388,"CLINTON"
2006,"CRAWFORD",18324024.3388712,18177086.7929096,4832994.32359084,90.5,2023.42,9055.96679822834,8983.34838684485,2388.52750471521,53403.2521943739,22.3582320441989,"CRAWFORD"
2006,"DELTA",57887658.929373,56381380.9760965,17163432.7127025,290.9,6329.4,9145.83671902123,8907.85555915197,2711.69979977605,59001.1437356566,21.7579924372637,"DELTA"
2006,"DICKINSON",40484204.7585043,40184301.6807202,13020690.5374669,210.55,4668.02,8672.67165918404,8608.42534537561,2789.33906398578,61841.3229041411,22.1706008074092,"DICKINSON"
2006,"EATON",152773095.286902,150463625.613376,43110718.9453158,750.34,17014.58,8978.95189225368,8843.21714749207,2533.75157925237,57454.9123668148,22.6758269584455,"EATON"
2006,"EMMET",52881358.0494771,53015319.9839643,15813038.8520118,272.54,5636.68,9381.64984520624,9405.41595122736,2805.38168780414,58020.9835327358,20.6820283261173,"EMMET"
2006,"GENESEE",849846156.001383,851070969.561751,207373032.553625,3373.97,83637.25,10161.096353615,10175.7407083776,2479.43389522761,61462.6189781252,24.7889726346115,"GENESEE"
2006,"GLADWIN",33413880.3908287,33225179.9671569,8809996.22163722,177.33,3705.45,9017.4959561804,8966.57085297518,2377.57795183776,49681.3636814821,20.8957875148029,"GLADWIN"
2006,"GOGEBIC",22147249.059464,22806866.3101988,6130722.77032629,115.14,2192.02,10103.5798302315,10404.4973632534,2796.8370591173,53245.8117971712,19.0378669445892,"GOGEBIC"
2006,"GRAND TRAVERSE",124661431.388998,123079331.992995,35535580.3404173,649.29,13720.53,9085.75917905492,8970.45026635234,2589.95682677107,54729.9054974161,21.1315898904958,"GRAND TRAVERSE"
2006,"GRATIOT",72717952.5495378,70981150.2829227,20503193.8307554,359.07,7872.1,9237.42743988743,9016.79987334037,2604.53930091785,57100.8266654284,21.9235803603754,"GRATIOT"
2006,"HILLSDALE",63613746.8308316,63727554.4064736,19124298.704487,357.54,7279.49,8738.76423085019,8754.3982348315,2627.14815247868,53488.5570970717,20.3599317558875,"HILLSDALE"
2006,"HOUGHTON",51490450.7135133,50023270.0458182,14782805.7227176,290.97,5479.79,9396.4277305359,9128.68377179019,2697.69566401588,50805.2573210901,18.8328350001718,"HOUGHTON"
2006,"HURON",50062454.9464808,50271772.0407836,15149194.4125573,242.35,5258.65,9520.02033725021,9559.82467758524,2880.8143558817,62509.5705077669,21.6985764390345,"HURON"
2006,"INGHAM",518742800.68252,517675928.553388,133561607.276333,2138.09,47986.05,10810.2834195046,10788.0504553592,2783.3423938068,62467.7199165297,22.4434191264166,"INGHAM"
2006,"IONIA",107828061.265924,107029999.886581,29621269.6767798,526.51,11818.18,9123.91428002652,9056.38599907781,2506.41551209914,56259.6525740817,22.4462593303071,"IONIA"
2006,"IOSCO",49168984.6920352,47894939.4096384,12130958.2040944,224.28,5132.74,9579.48088000467,9331.26155029057,2363.44685374564,54088.4528450793,22.8854110932763,"IOSCO"
2006,"IRON",16286032.6912936,16088659.9334448,4217981.1255935,95.24,1735.99,9381.40927729633,9267.71463743729,2429.72662607129,44287.9160604105,18.227530449391,"IRON"
2006,"ISABELLA",69825944.924727,69172143.289999,15750512.7475347,302.61,6996.69,9979.85403451161,9886.40961511786,2251.13771619647,52048.8838687906,23.121146029543,"ISABELLA"
2006,"JACKSON",253633207.426391,251063018.608564,72005166.1095092,1228.98,26704.09,9497.9161404261,9401.66913040528,2696.40965520672,58589.3717631769,21.7286611661703,"JACKSON"
2006,"KALAMAZOO",344690792.429487,347568655.122846,93741669.2733533,1709.73,34268.28,10058.5962420491,10142.5766079548,2735.52303393556,54828.3467409201,20.0430945236967,"KALAMAZOO"
2006,"KALKASKA",25008998.3494464,24807494.9615245,6286749.03829394,112.4,2703.5,9250.60046215883,9176.06619623618,2325.41114788013,55931.9309456757,24.0524911032028,"KALKASKA"
2006,"KENT",1061619487.64145,1072361694.42089,271386075.968832,4497.62,105773.71,10036.7046560194,10138.2630373926,2565.72333492729,60339.9300004962,23.5177071428889,"KENT"
2006,"KEWEENAW",126662.972397784,124555.590743722,37490.4249914328,1,1.86,68098.3722568733,66965.3713675926,20156.1424685123,37490.4249914328,1.86,"KEWEENAW"
2006,"LAKE",12738165.0235176,12517348.3360161,1646548.16223442,30,675.65,18853.200656431,18526.3795397263,2436.98388549459,54884.9387411472,22.5216666666667,"LAKE"
2006,"LAPEER",133164386.47529,131141491.22481,41702613.1102619,657.43,15308.65,8698.63681482626,8566.49614595738,2724.12088004245,63432.7808439863,23.2855969456824,"LAPEER"
2006,"LEELANAU",25388244.0518006,25676533.1247442,7342617.80556588,123.94,2474.87,10258.4152104153,10374.9017624134,2966.87010047634,59243.3258477157,19.9682911086009,"LEELANAU"
2006,"LENAWEE",160522563.769497,159842792.034752,51098037.9095285,825.69,18220.77,8809.86718835137,8772.55966870513,2804.38411272018,61885.2570692736,22.0673255095738,"LENAWEE"
2006,"LIVINGSTON",262477664.002153,261608950.84537,81446417.6015256,1287.05,30350.72,8648.15279512819,8619.53030588304,2683.50858238373,63281.4712726977,23.5816168758013,"LIVINGSTON"
2006,"LUCE",10948667.2465979,10297196.2071666,2886132.30538434,56.5,1089.88,10045.7548047472,9448.00914519637,2648.11933917894,51081.9877059176,19.2899115044248,"LUCE"
2006,"MACKINAC",16977508.2534047,17180239.5496223,4695423.06876411,88.34,1580.52,10741.723137578,10869.9918695254,2970.8090177689,53151.7214032613,17.8913289563052,"MACKINAC"
2006,"MACOMB",1409049040.72608,1399298272.68821,408664336.110046,5754.83,140642.65,10018.6468381112,9949.31674487224,2905.69280449455,71012.4080311749,24.4390624918547,"MACOMB"
2006,"MANISTEE",35344714.106073,34956556.4479838,10784698.2960226,191.73,3614.33,9779.05008841831,9671.65600484288,2983.87205817471,56249.4043499849,18.8511448390966,"MANISTEE"
2006,"MARQUETTE",88150643.0463301,86561696.4179423,23331806.7101408,420.68,9050.09,9740.30568163743,9564.73321458044,2578.07455065538,55462.124917136,21.5130027574403,"MARQUETTE"
2006,"MASON",47087631.5101151,46250270.1016176,14556918.8642505,226.92,4842.57,9723.68628850281,9550.769550387,3006.03168653226,64150.0038086133,21.3404283447911,"MASON"
2006,"MECOSTA",65687152.6535468,61782912.7933759,17487129.964271,337.36,6939.74,9465.36219707753,8902.77053511744,2519.85376458931,51835.2204300185,20.5707256343372,"MECOSTA"
2006,"MENOMINEE",36358591.50233,34962104.6104211,10948314.8405355,206.53,3681.14,9876.99231823022,9497.62970449946,2974.16421014562,53010.7724811671,17.8237544182443,"MENOMINEE"
2006,"MIDLAND",147204303.787624,145164467.307793,44818316.0900291,655.43,14483.45,10163.6214981668,10022.7823693797,3094.45029257733,68380.0193613797,22.0976305631418,"MIDLAND"
2006,"MISSAUKEE",20369739.0738028,20729563.1638555,6154988.56357666,110.67,2266.66,8986.67602278366,9145.42241176689,2715.44411759005,55615.6913669166,20.481250564742,"MISSAUKEE"
2006,"MONROE",235945011.660325,236315237.947616,67336134.956174,1080.63,24998.86,9438.23084973976,9453.04057655495,2693.56822495802,62311.9244849523,23.1335979937629,"MONROE"
2006,"MONTCALM",116431338.965539,115523721.515304,32522973.1619739,578.15,13159.12,8847.95783954696,8778.98533604862,2471.51581275753,56253.5209927767,22.7607368330018,"MONTCALM"
2006,"MONTMORENCY",9368606.0846062,9734059.23881418,2608148.84827518,48.23,985.62,9505.2921862444,9876.07722937256,2646.20122184532,54077.3138767403,20.4358283226208,"MONTMORENCY"
2006,"MUSKEGON",337098654.962719,333046928.073484,82989141.9493826,1414.79,32968.98,10224.7219951215,10101.8268710007,2517.18864063682,58658.2757507351,23.3030909180868,"MUSKEGON"
2006,"NEWAYGO",91849129.834403,90024724.7412799,25728327.0758628,401.87,9877.62,9298.71060380972,9114.00972514431,2604.70913801733,64021.5170972274,24.5791425087715,"NEWAYGO"
2006,"OAKLAND",2251436972.46071,2236702321.38621,604842830.958141,9352,205765.99,10941.7351840346,10870.1264061481,2939.46939899126,64675.2385541211,22.0023513686912,"OAKLAND"
2006,"OCEANA",40383515.857248,39141066.5757771,10781832.7253155,196.83,3942.16,10244.0073100148,9928.8376361632,2735.00637348954,54777.3851817076,20.0282477264645,"OCEANA"
2006,"OGEMAW",24835251.3054758,23925743.246952,6611888.00171359,106.3,2506.72,9907.46924486013,9544.64130295845,2637.66515674411,62200.2634215766,23.5815616180621,"OGEMAW"
2006,"ONTONAGON",10665782.4653012,9394133.38710487,2776273.42766809,50.74,958.66,11125.7197184624,9799.23370861919,2895.99381184997,54715.6765405616,18.8935750886874,"ONTONAGON"
2006,"OSCEOLA",47461326.9336157,47587220.1563211,12983300.0050467,234.68,5027.87,9439.64878439889,9464.68786112631,2582.26644782914,55323.4191454179,21.4243650928924,"OSCEOLA"
2006,"OSCODA",11723324.3278888,11442934.300691,3242646.98038272,57.51,1097.65,10680.384756424,10424.9390066879,2954.172077058,56384.0546058549,19.0862458702834,"OSCODA"
2006,"OTSEGO",39936004.0906015,41152642.5608251,11923339.5793451,200.76,4530.65,8814.63015033196,9083.16523254392,2631.70617446615,59391.0120509317,22.5674935246065,"OTSEGO"
2006,"OTTAWA",409749685.622611,411932163.221013,118228858.790676,1941.28,43624.18,9392.71948773848,9442.74856790461,2710.16804879028,60902.5276058455,22.4718639248331,"OTTAWA"
2006,"PRESQUE ISLE",17360933.9802563,17159055.1674006,5084505.15698907,94.52,1782.36,9740.4194328061,9627.15454083383,2852.68136458912,53792.9026342474,18.8569614896318,"PRESQUE ISLE"
2006,"ROSCOMMON",36121277.5549886,35383154.6995526,10205675.5300687,170.26,3752,9627.20617137224,9430.47833143726,2720.06277453856,59941.7099146522,22.0368847644779,"ROSCOMMON"
2006,"SAGINAW",344089185.249206,343181716.221194,84112547.6755493,1491.25,34763.28,9898.0644303186,9871.96018963672,2419.58030644834,56404.0554404354,23.3115037720034,"SAGINAW"
2006,"ST CLAIR",259864104.114732,262399069.064205,76188665.0341006,1215.14,28164.71,9226.58547220021,9316.59048022169,2705.11093613606,62699.4955594422,23.1781605411722,"ST CLAIR"
2006,"ST JOSEPH",106413451.03516,104603226.841186,30055266.3847588,543.85,11953.56,8902.23925216924,8750.80117062919,2514.33601243134,55263.8896474373,21.979516410775,"ST JOSEPH"
2006,"SANILAC",73387513.3496285,71744353.797379,22034720.7777939,364.78,8170.27,8982.26293006578,8781.14845621736,2696.93911924501,60405.5068199845,22.3978014145512,"SANILAC"
2006,"SCHOOLCRAFT",11538050.3024727,11380630.4312985,2785494.00468213,50.87,1061.71,10867.4217088213,10719.1515868726,2623.59213408758,54757.1064415594,20.8710438372322,"SCHOOLCRAFT"
2006,"SHIAWASSEE",124786846.335768,124213907.868277,37006888.4749396,620.73,14359.2,8690.37594961888,8650.47550478276,2577.22494811268,59618.3340179137,23.1327630370693,"SHIAWASSEE"
2006,"TUSCOLA",102046669.792142,99159556.3799053,31174430.7672499,500.82,11285.32,9042.42589418308,8786.596780588,2762.38784254677,62246.7768205142,22.5336847569985,"TUSCOLA"
2006,"VAN BUREN",168552282.65271,166836439.165172,47955200.94873,847.99,18183.84,9269.3447947579,9174.98389587525,2637.24279078181,56551.6113972216,21.4434604181653,"VAN BUREN"
2006,"WASHTENAW",544161774.631722,530451317.356207,156592383.518787,2222.81,47726.09,11401.7673484612,11114.4935056739,3281.06458163213,70447.9391035613,21.4710614042586,"WASHTENAW"
2006,"WAYNE",3885194488.23795,3838967863.30758,897457338.586581,14198.81,356178.01,10908.0133505096,10778.2281767131,2519.6876656888,63206.5179114715,25.0850606494488,"WAYNE"
2006,"WEXFORD",48720367.1320347,48271024.4036262,13925411.8199879,252.3,5292.27,9205.94888999138,9121.04340927922,2631.27388058204,55193.8637336024,20.9760998810939,"WEXFORD"
2007,"ALCONA",9579810.5933604,9766952.09239845,2681526.50452397,47,1006.68,9516.24209615807,9702.14178527283,2663.73276962289,57053.7554154035,21.4187234042553,"ALCONA"
2007,"ALGER",13106578.4798411,13461289.5145814,3422917.38740746,67.85,1341,9773.73488429615,10038.2472144529,2552.5111017207,50448.3034253126,19.7641857037583,"ALGER"
2007,"ALLEGAN",164273154.878434,166484266.425187,47097489.0499313,859.08,18607.78,8828.19739261932,8947.02465448254,2531.06437468259,54823.1701936156,21.6601247846533,"ALLEGAN"
2007,"ALPENA",45480977.9560894,45204401.0402211,12769503.4098856,213.2,4875.47,9328.53200944513,9271.80375229897,2619.13280358316,59894.4812846416,22.8680581613508,"ALPENA"
2007,"ANTRIM",39607691.7884091,39741718.0275215,11394595.3063312,219.38,4327.42,9152.72651797355,9183.69791412008,2633.11518325728,51939.9913680882,19.7256814659495,"ANTRIM"
2007,"ARENAC",25497189.3275727,24711594.4942321,7003394.83678734,119.97,2627.41,9704.30550525906,9405.30579324585,2665.51274326707,58376.2176943181,21.9005584729516,"ARENAC"
2007,"BARAGA",13621905.4890889,13541550.4721585,3935608.28655527,76.21,1382.36,9854.09407758391,9795.96521322849,2847.02124378257,51641.6255944794,18.1388269256003,"BARAGA"
2007,"BARRY",72110049.5934663,71408178.6342181,22389456.5591419,357.81,8238.94,8752.34551938311,8667.15604607123,2717.51664159975,62573.5908978001,23.0260193957687,"BARRY"
2007,"BAY",141368141.845006,145122344.405982,41844632.4095294,670.76,16204.2,8724.16668795781,8955.84752138224,2582.33250697532,62383.9113983085,24.1579700638082,"BAY"
2007,"BENZIE",23080511.4250477,23687849.3570991,6560435.85449493,118.36,2578.5,8951.13881134289,9186.67805200662,2544.2838295501,55427.8122211467,21.7852314971274,"BENZIE"
2007,"BERRIEN",261605257.152423,260984855.440744,65079644.0821798,1261.04,27214.62,9612.67352446672,9589.87689119834,2391.3486237243,51607.9141678137,21.5810917972467,"BERRIEN"
2007,"BRANCH",54052085.7718615,53611350.08119,17535739.4069788,305.49,6148.42,8791.21559227599,8719.53283627177,2852.07246853318,57402.0079445441,20.1264198500769,"BRANCH"
2007,"CALHOUN",243121083.252512,243086245.661625,62671677.905362,1191.71,24178.11,10055.4213399026,10053.9804666959,2592.08341368957,52589.7054697552,20.2885853101845,"CALHOUN"
2007,"CASS",64755523.3765381,65939893.002266,17467861.386204,331.2,7626.69,8490.64579477311,8645.93853982082,2290.35943328023,52741.1273738044,23.0274456521739,"CASS"
2007,"CHARLEVOIX",47052390.8689186,47823149.6699827,12152880.8819203,224.87,4441.02,10594.9513555261,10768.5058094723,2736.50667682655,54044.0293588307,19.7492773602526,"CHARLEVOIX"
2007,"CHEBOYGAN",35763984.8016837,35764883.0761575,10353289.7491787,188.51,3796.85,9419.38312066151,9419.61970479674,2726.81031623022,54921.7004359382,20.141371810514,"CHEBOYGAN"
2007,"CHIPPEWA",59560587.362291,59401253.3645247,14684199.1788282,288.64,5393.79,11042.4372032079,11012.896936018,2722.42693520293,50873.7499266498,18.6869110310421,"CHIPPEWA"
2007,"CLARE",43845589.5784946,45348581.5144081,12317941.2209794,221.85,4958.97,8841.67268172516,9144.75818857707,2483.97171609817,55523.737755147,22.3528059499662,"CLARE"
2007,"CLINTON",88631842.528675,89512839.5037565,26549251.4559623,470.84,10383.75,8535.62947188395,8620.47328795055,2556.80765195255,56386.9923030378,22.0536700365305,"CLINTON"
2007,"CRAWFORD",17539982.5811314,17781577.9754102,4757219.39273641,90.5,1922.14,9125.23675753658,9250.92759913958,2474.95988467875,52565.9601407338,21.2391160220994,"CRAWFORD"
2007,"DELTA",53710261.6445065,54667481.3968808,15885323.7307025,273.62,6217.01,8639.24324466367,8793.21110901876,2555.13884177482,58056.149881962,22.7213288502302,"DELTA"
2007,"DICKINSON",39313854.117795,39255668.4401211,12557487.1137575,208.02,4627.67,8495.38841745306,8482.81498899469,2713.56581470968,60366.7297075162,22.2462743966926,"DICKINSON"
2007,"EATON",147519419.950207,147477110.520815,42428884.071179,744.22,16835.53,8762.38644997854,8759.87334647707,2520.19889312537,57011.2118341068,22.6217113219209,"EATON"
2007,"EMMET",52409593.3009465,52714021.6984303,15880787.8861617,277.54,5531.72,9474.37565548266,9529.408881583,2870.85895276004,57219.8165531518,19.9312531526987,"EMMET"
2007,"GENESEE",836099912.114527,828882406.975151,204018821.245677,3453,82420.2,10144.3567488859,10056.7871344058,2475.34974733957,59084.5123792868,23.8691572545613,"GENESEE"
2007,"GLADWIN",31804958.5559918,31843383.56143,8344564.28971071,168.93,3630.32,8760.92425901622,8771.50872689735,2298.5754120052,49396.5801794276,21.4900846504469,"GLADWIN"
2007,"GOGEBIC",21174882.1755288,21470182.3018638,6085264.17773889,117.07,2073.7,10211.1598473881,10353.5623773274,2934.49591442296,51979.7059685564,17.7133339027932,"GOGEBIC"
2007,"GRAND TRAVERSE",136215510.276295,137872290.478816,34141251.7788994,646.03,13747.67,9908.26156550854,10028.7750927114,2483.42095634383,52847.7807205539,21.2802346640249,"GRAND TRAVERSE"
2007,"GRATIOT",68973066.8471849,69317659.6923707,19366242.0870842,347.84,7816.65,8823.86531918211,8867.94978569729,2477.56290573125,55675.7189716082,22.4719698712052,"GRATIOT"
2007,"HILLSDALE",60748034.8360782,61564443.3211719,17795980.1171146,348.34,7182.05,8458.31410754286,8571.98756917202,2477.84130117649,51087.9603752501,20.6179307573061,"HILLSDALE"
2007,"HOUGHTON",49235242.3780857,48190991.7008294,14545823.9897765,283.19,5386.24,9140.92992107402,8947.05614692799,2700.55251711333,51364.1865524083,19.019880645503,"HOUGHTON"
2007,"HURON",48360251.2118384,47541505.9540334,14863914.1749644,241.48,5087.26,9506.14893122004,9345.20861014247,2921.79172579431,61553.3964509043,21.067003478549,"HURON"
2007,"INGHAM",504970663.935778,502342940.98793,129165202.807012,2081.1,47423.17,10648.1845042366,10592.7743967333,2723.67289675093,62065.8319191829,22.7875498534429,"INGHAM"
2007,"IONIA",106625678.97627,106969018.108425,29074851.1059517,529.52,11821.98,9019.27418049011,9048.31661941781,2459.38929908118,54907.9375773373,22.3258422722466,"IONIA"
2007,"IOSCO",46885633.559667,46944213.8363287,11769947.5710472,212.18,5041.97,9299.07031570339,9310.68884509997,2334.39460588761,55471.5221559392,23.7627014798756,"IOSCO"
2007,"IRON",15760225.7745857,15528653.1880375,4284467.21414429,94.52,1691.96,9314.77444773265,9177.90798129832,2532.25088899519,45328.6840260717,17.9005501481168,"IRON"
2007,"ISABELLA",67668847.7903649,68916833.1360745,15222294.5190652,297.83,6999.55,9667.5997443214,9845.8948269638,2174.75330829342,51110.6823324218,23.5018299029648,"ISABELLA"
2007,"JACKSON",243031499.729908,244064658.835551,69858603.4702762,1215.29,26545.27,9155.35987126548,9194.28051911134,2631.67801534044,57483.0727400672,21.842745352961,"JACKSON"
2007,"KALAMAZOO",344031308.136691,344938330.950088,93336940.3287129,1759.48,34505.66,9970.28627004066,9996.57247390973,2704.97478757725,53048.0257398282,19.6112828790324,"KALAMAZOO"
2007,"KALKASKA",22697852.084173,24290155.4962864,5814105.74075788,100.73,2596.82,8740.63357651784,9353.80792518789,2238.93290284189,57719.7035715068,25.7800059565174,"KALKASKA"
2007,"KENT",1062801367.65529,1066874055.44855,269595395.940812,4558.82,105770.69,10048.1652115088,10086.6700921451,2548.8667601659,59137.10037703,23.2013306074818,"KENT"
2007,"KEWEENAW",143825.14492459,117312.746734186,42570.5244291423,1,2.79,51550.2311557671,42047.5794746187,15258.2524835636,42570.5244291423,2.79,"KEWEENAW"
2007,"LAKE",17871771.3755387,17553724.7335141,1419155.01791085,27.84,628.34,28442.8356869508,27936.6660303563,2258.57818682696,50975.3957582921,22.569683908046,"LAKE"
2007,"LAPEER",129017324.814402,130204505.575384,40521606.487782,639.29,15170.93,8504.24626666932,8582.49992422247,2671.00345778288,63385.3282356709,23.7309045972876,"LAPEER"
2007,"LEELANAU",24528849.9693952,25191887.6732608,7191152.43223959,120.57,2395.02,10241.6054852967,10518.4456385587,3002.54379180115,59642.9661793115,19.8641453097786,"LEELANAU"
2007,"LENAWEE",157289649.572792,158519764.821778,49397103.912211,826.32,17959.52,8758.00965575872,8826.50342669392,2750.46904996408,59779.6300612486,21.7343402071837,"LENAWEE"
2007,"LIVINGSTON",258551374.587811,259275704.409005,81219487.9087879,1276.52,30452.77,8490.24159666956,8514.02694759803,2667.06404405208,63625.7073205182,23.8560852943941,"LIVINGSTON"
2007,"LUCE",10026358.2252381,9872008.8376461,2496225.93916905,51.4,1064.03,9423.00332249847,9277.94219866555,2346.01086357438,48564.7069877247,20.7009727626459,"LUCE"
2007,"MACKINAC",16413792.6983541,16791924.6650573,4477645.34323157,88.36,1580.82,10383.0877002784,10622.2875881235,2832.48272620006,50675.0265191441,17.8906745133545,"MACKINAC"
2007,"MACOMB",1392697590.22078,1400780705.10597,407133553.03791,5758.13,141213.26,9862.37121231238,9919.61169302354,2883.11135255931,70705.8633684738,24.5241528065535,"MACOMB"
2007,"MANISTEE",32953478.7259729,33981621.4602891,10128735.0658438,167.26,3510.38,9387.43917352904,9680.32562294938,2885.3671300098,60556.8280870728,20.9875642711946,"MANISTEE"
2007,"MARQUETTE",88293642.1892762,85138043.1668428,22582683.6961468,405.16,8870.26,9953.89562304557,9598.14516900776,2545.88745945968,55737.6930006586,21.8932273669661,"MARQUETTE"
2007,"MASON",44003440.5621338,44545864.7638727,13676047.6965961,221.87,4693.66,9375.08054740517,9490.6458422367,2913.72781509442,61639.9138982111,21.1550006760716,"MASON"
2007,"MECOSTA",61236519.3322501,60527587.4731008,16417999.7723389,324.56,6791.33,9016.86699545598,8912.479215868,2417.49403612237,50585.4072354539,20.9247288636924,"MECOSTA"
2007,"MENOMINEE",34156943.5807898,33840478.2638245,10227658.4111708,189.04,3599.37,9489.70058115444,9401.77816224076,2841.51349018601,54103.1443671752,19.0402560304697,"MENOMINEE"
2007,"MIDLAND",142565679.900408,142423129.332947,42782265.6295325,628.7,14294.8,9973.254603101,9963.28240569629,2992.85513819938,68048.7762518411,22.7370765070781,"MIDLAND"
2007,"MISSAUKEE",20077547.300011,20124247.79074,6148854.06036165,111.95,2234.37,8985.77554299916,9006.6765086982,2751.94084254696,54925.0027723238,19.9586422510049,"MISSAUKEE"
2007,"MONROE",232567745.030332,234301422.284335,64539916.8788345,1070.16,24641.39,9438.09359091886,9508.44990012071,2619.16705505796,60308.6612084497,23.0258933243627,"MONROE"
2007,"MONTCALM",109943426.038974,110871215.815417,31670417.5916598,565.41,12897.42,8524.4510947906,8596.38717010197,2455.56224358513,56013.1897059829,22.8107391096726,"MONTCALM"
2007,"MONTMORENCY",9086372.52681936,9422519.21150417,2202174.82617655,40.71,962.55,9439.89665660938,9789.1218238057,2287.85499576806,54094.1986287533,23.6440677966102,"MONTMORENCY"
2007,"MUSKEGON",322522085.771278,324911246.482146,80889392.3357515,1427.54,32617.02,9888.15304927545,9961.40194543051,2479.9749436261,56663.485671681,22.8484105524188,"MUSKEGON"
2007,"NEWAYGO",84279257.4784726,84231084.8921959,24944594.0593155,391.66,9670.76,8714.85358735742,8709.87232566994,2579.38301222608,63689.4093328793,24.6917224122964,"NEWAYGO"
2007,"OAKLAND",2351334299.75427,2358396069.93943,634161056.386241,9389.76,206187.84,11403.8456378139,11438.0948456487,3075.64721753834,67537.5149509936,21.95879766895,"OAKLAND"
2007,"OCEANA",37202645.2112919,37237842.1862896,9987044.47585774,200.27,3813.77,9754.82140016098,9764.05031931385,2618.68032835167,49867.9007133257,19.0431417586259,"OCEANA"
2007,"OGEMAW",23952732.4744869,23898339.8828614,6116704.92099203,102.3,2512.63,9532.9326142277,9511.28494161948,2434.38346314102,59791.8369598439,24.5613880742913,"OGEMAW"
2007,"ONTONAGON",9665541.30015096,9009789.73150498,2469018.54444002,50.51,915.09,10562.3941909003,9845.7962949054,2698.11553447204,48881.7767657893,18.1170065333597,"ONTONAGON"
2007,"OSCEOLA",44848908.7641878,44642226.2651125,12324243.9189922,224.94,4899.85,9153.1187208155,9110.93732769625,2515.228817003,54789.027825163,21.7829198897484,"OSCEOLA"
2007,"OSCODA",10868904.8384209,10796224.4242434,2986054.71028263,52.96,1063.61,10218.8817690891,10150.5480620184,2807.4714512675,56383.2082757294,20.0832703927492,"OSCODA"
2007,"OTSEGO",38265901.9984221,39871418.8260682,11082991.3802574,205.01,4434.16,8629.79730059856,8991.87643794276,2499.45680360144,54060.7354775737,21.628993707624,"OTSEGO"
2007,"OTTAWA",406066780.90541,413904276.151161,115569698.475572,1931.54,44104.09,9207.00961986542,9384.71411951049,2620.38505897235,59832.9304469863,22.8336405148224,"OTTAWA"
2007,"PRESQUE ISLE",16204403.6703533,16410630.3542618,4806317.5226116,88.71,1760.98,9201.92374152647,9319.03278530237,2729.34248123863,54180.1095999504,19.8509750873633,"PRESQUE ISLE"
2007,"ROSCOMMON",33219276.4246618,33453338.7205388,9721444.17502826,144.18,3622.86,9169.35140321784,9233.95845286288,2683.36181222246,67425.7468097396,25.12734082397,"ROSCOMMON"
2007,"SAGINAW",332677201.54566,334252483.723215,82185026.514744,1458.93,33821.75,9836.19125402028,9882.76726435547,2429.94601150869,56332.3987543913,23.1825721590481,"SAGINAW"
2007,"ST CLAIR",251988608.682252,256848600.268718,75198927.5601438,1195.88,27739.39,9084.14383597665,9259.34565499524,2710.90775825077,62881.6666890857,23.195797237181,"ST CLAIR"
2007,"ST JOSEPH",103332573.617021,103636365.938949,29311512.4936821,546.14,11894.15,8687.68038212241,8713.22170469926,2464.36378334577,53670.3271939102,21.7785732596038,"ST JOSEPH"
2007,"SANILAC",68964230.0441783,70900934.1169938,20139231.5571877,352.28,8098.42,8515.76357415129,8754.90949061592,2486.8099650534,57168.2512694099,22.9885886226865,"SANILAC"
2007,"SCHOOLCRAFT",9460108.26252803,9772595.83939284,2557168.90240762,47.8,1062.53,8903.37991635816,9197.47756712078,2406.67924896956,53497.2573725444,22.2286610878661,"SCHOOLCRAFT"
2007,"SHIAWASSEE",123587537.656046,123392925.640974,36313421.387234,612.64,14204.66,8700.49249021422,8686.79191483458,2556.44425049484,59273.6703238998,23.1859819796291,"SHIAWASSEE"
